stime,mode,size,color,date,pool,author,dbid,num,text
2443.43300,1,25,16777215,1714304960,0,bd89251e,1570462846079520512,9,助力每一个不知死活的梦想doge
660.38300,1,25,16777215,1714304703,0,241d2db4,1570460695735239424,9,are you ready!1
1790.64400,1,25,16777215,1714304272,0,bd89251e,1570457078122717696,9,小米：因为我打钱了，封口费
2270.46000,1,25,52480,1714304159,0,1ca47bf2,1570456127802913024,9,完美主义者的一鸣惊人
432.87100,1,25,16777215,1714304037,0,c3225f88,1570455105105408000,9,+
1289.10800,1,25,16707842,1714304030,0,e1707ae7,1570455045856806144,9,反观问界M7
1878.44100,1,25,10546688,1714303920,0,1ca47bf2,1570454123177189376,9,飞驰人生定律
1228.05500,1,25,10546688,1714303584,0,1ca47bf2,1570451303530881536,9,上头~
678.91000,1,25,16777215,1714303352,0,59fe2d73,1570449358221099520,9,你猜猜过弯怎么双闪了
702.85700,1,25,10546688,1714303316,0,1ca47bf2,1570449060064670976,9,好么，当年手机为发烧而生，如今又看小米电车
387.18100,1,25,16777215,1714303090,0,1ca47bf2,1570447159902462464,9,投币不是不行，看后续怎么个事儿呗~
295.41500,1,25,16777215,1714303082,0,c113bfb9,1570447091820906752,9,哈哈哈哈
320.90400,1,25,16777215,1714303014,0,1ca47bf2,1570446522284745728,9,牌面~
1955.55100,1,25,16777215,1714302698,0,946ab957,1570443874437268224,9,还是机械的好啊。。。
1240.44700,1,25,16777215,1714302255,0,ecb9b36e,1570440155792318464,9,@问界M7
28.98700,1,25,16777215,1714302091,0,c0162494,1570438782896272384,9,[OHH]
20.65900,1,25,16777215,1714302079,0,c0162494,1570438685017574144,9,[OHH]
189.69900,1,25,16777215,1714302053,0,b27bdcd8,1570438464900753920,9,租车上赛道
1323.07100,1,25,16777215,1714302006,0,728ff1b3,1570438065787478784,9,全球首撞
340.22800,1,25,16777215,1714301874,0,8ba26ccf,1570436964480922880,9,绷不住了
37.98100,1,25,16777215,1714301593,0,7fad07c0,1570434601443260416,9,重新看这个视频又有新的体验，特别某界M7追尾事故的事情发生后，更加让我买小米比例加深了，安全才是最重要的
2277.67100,1,25,16777215,1714301153,0,475898cf,1570430911319987456,9,特别
1939.53900,1,25,16777215,1714300815,0,475898cf,1570428074913388032,9,boss一丝血，你被挂中毒buff，你赌不赌
1292.56000,1,25,16777215,1714300636,0,f3c2a58d,1570426577513490176,9,笑死 你高速上撞去试试 直接期起火  这个是轮胎墙！
1236.56900,1,25,16777215,1714300563,0,f3c2a58d,1570425967904616192,9,底盘估计都已经磕破了
9.02100,1,25,16777215,1714300299,0,4e52f23a,1570423750292572672,9,看你这架势压根就没打断转弯啊、你咋不把头伸外面试试
276.16200,1,25,16777215,1714299897,0,f3c2a58d,1570420374741885696,9,主要还是保时捷的外观
1256.99500,1,25,16777215,1714299747,0,74e2284c,1570419117859832832,9,问界进来学习一下
1725.99500,1,25,16777215,1714299534,0,f64fcbd8,1570417336614318592,9,40km就能把人撞死
55.57900,1,25,16777215,1714299499,0,9a8e6146,1570417039028617216,9,好酷的开头
1562.12300,1,25,16777215,1714298827,0,3e7427a6,1570411402488101120,9,拿民用车跑专业赛车赛道，你确实专业！就算世界速度最快，能代表什么呢？
95.74300,1,25,16777215,1714298671,0,bf9a9da1,1570410090652420864,9,联系堂主，砍价是吧
244.32200,1,25,16777215,1714298165,0,8a4b5225,1570405851418612224,9,终点了
868.93100,1,25,16777215,1714298067,0,d73fb6e3,1570405023169552896,9,原来你知道啊
819.58200,1,25,16777215,1714297999,0,3e7427a6,1570404460101207808,9,充值系统！
2430.11800,1,25,16777215,1714297987,0,2fe08745,1570404351930046720,9,想让小米SU7发光发热
366.54700,1,25,16777215,1714297959,0,c4d52362,1570404117619176448,9,千万级播放
532.11200,1,25,16777215,1714297889,0,53ff3b8f,1570403533789053952,9,最高速度172
2324.39700,1,25,16777215,1714297881,0,2fe08745,1570403465547628544,9,家常便饭
2150.76400,1,25,16777215,1714297707,0,2fe08745,1570402009461497600,9,车手“我不听，我不听”
1929.70500,1,25,16777215,1714297448,0,20f24ea1,1570399833196345600,9,我还能再砍一刀
1888.46800,1,25,16777215,1714297444,0,2fe08745,1570399803828251904,9,我不能忍，但是我会先做一次检查呀~
1793.30800,1,25,16777215,1714297341,0,2fe08745,1570398932503118336,9,红了
1756.45300,1,25,16777215,1714297304,0,2fe08745,1570398623441853184,9,喜提事故车
860.64400,1,25,16777215,1714297265,0,2c994639,1570398296202405376,9,够用的
1653.16400,1,25,16777215,1714297200,0,2fe08745,1570397756562923520,9,要买好一点的刹车
1631.23600,1,25,16777215,1714297179,0,2fe08745,1570397573456414464,9,磨没了
1873.13600,1,25,16777215,1714297099,0,121c9d54,1570396904373091584,9,不需要当车手也懂，不就是上头了嘛
1386.26400,1,25,16777215,1714296934,0,2fe08745,1570395518323052032,9,那也得买了
264.08000,1,25,16777215,1714296900,0,6191be2f,1570395233999514880,9,司机？
1302.81100,1,25,16777215,1714296850,0,2fe08745,1570394818260437504,9,没话硬夸了
1250.38100,1,25,16777215,1714296798,0,2fe08745,1570394378311456000,9,好浪费
146.74800,1,25,16777215,1714296775,0,6191be2f,1570394188963841792,9,只能说明这人就是不靠谱啊，钥匙都拿不住
1222.96100,1,25,16777215,1714296770,0,2fe08745,1570394148371297792,9,完了
1192.36300,1,25,16777215,1714296740,0,2fe08745,1570393891662864384,9,得....
2323.99300,1,25,16777215,1714296665,0,250ed5d5,1570393262802485248,9,没关系，现在车都是你的，下次再刷
787.53400,1,25,16777215,1714296338,0,2fe08745,1570390521170722048,9,这路也不干净啊
540.05900,1,25,16777215,1714296090,0,2fe08745,1570388445258472192,9,还是油更方便
34.75000,1,25,16777215,1714295880,0,cab2dbb2,1570386682451404800,9,助力1000W
616.51000,1,25,16777215,1714295849,0,eeb8f2a8,1570386422522052352,9,啥？上坡路？
800.64500,1,25,16777215,1714295777,0,16a36845,1570385816923399424,9,老天爷在劝了，劝不住！
149.26300,1,25,16777215,1714295702,0,2fe08745,1570385185823219712,9,命里不和
375.27300,1,25,16777215,1714295600,0,eeb8f2a8,1570384333649455360,9,必须支持
4.25200,1,25,16777215,1714295397,0,d6774c3c,1570382630921501440,9,窗玻璃自动打开了
2344.54400,1,25,16777215,1714295351,0,cea8e630,1570382241379892224,9,鲁超也撞了
1065.49600,1,25,16777215,1714295300,0,2cecb47d,1570381812369319168,9,爱是克制！
482.58500,1,25,16777215,1714294999,0,b3861bcc,1570379292272121600,9,真帅吧
1890.89500,1,25,16777215,1714294923,0,7c4e5b80,1570378656298318592,9,戒过毒
1286.09900,1,25,16777215,1714294764,0,b60aa387,1570377320932641536,9,反观m7
1296.78300,1,25,16777215,1714294632,0,b406e583,1570376214902745856,9,雷军：这一撞算我的，报了
862.63000,1,25,16777215,1714294387,0,f4a1d700,1570374153914319104,9,《够用》
2304.32200,1,25,16777215,1714294056,0,6397dd9c,1570371379373948160,9,没有上过墙的车手是不及格的
2246.89500,1,25,16777215,1714293981,0,6397dd9c,1570370749624171776,9,解释很清楚了，但叫不醒装睡的人
1879.43000,1,25,16777215,1714293972,0,da15c715,1570370672775958528,9,简称上头
524.90100,1,25,16777215,1714293784,0,b406e583,1570369095097369088,9,自信的，比所有油车都省
82.86300,1,25,16777215,1714293594,0,fc7bab39,1570367505036692224,9,好严重啊 航天飞机失事乐乐
2317.36100,1,25,16777215,1714293575,0,425f4438,1570367341349354240,9,早料到这种就有点过分了，但是小米这次确实安全意识太淡薄了，旁边已经不止两三次提醒你刹车的问题了最后自己都有感觉了，还是选择了继续
129.26600,1,25,16777215,1714293086,0,323b0d91,1570363238833615616,9,就是为了上墙才提的这车
2236.64100,1,25,16777215,1714293055,0,425f4438,1570362986227315200,9,IX3也是这样，一脚一响
1895.70900,1,25,16777215,1714292667,0,425f4438,1570359730852234496,9,但是再想刷，你自己都说了你自己知道刹车已经没了，这时候就该果断放弃，反正你有金卡又不限时，就非得卡在没刹车的那一圈
1790.67300,1,25,16777215,1714292476,0,425f4438,1570358129156480512,9,有你还接着开，真的很难不认为你是故意的
1505.06000,1,25,16777215,1714292160,0,425f4438,1570355475135155712,9,说到底就是没有安全意识，也不排除故意的，一直在提醒一直在提醒，就是不听，很难不认为是故意的
182.53900,1,25,16777215,1714292145,0,4261270f,1570355353122550272,9,亏麻了
1417.07600,1,25,16777215,1714292017,0,425f4438,1570354277241716736,9,是因为没有安全意识
12.14000,1,25,38979,1714291994,0,a8d5af75,1570354079681957376,9,车门碰撞后，自动全部解锁！
12.14000,1,25,15138834,1714291974,0,a8d5af75,1570353917647514624,9,车窗碰撞后自动降落到底！
12.14000,1,25,15138834,1714291970,0,a8d5af75,1570353879026113792,9,车窗碰撞后自动降落到底！
1294.13800,1,25,16777215,1714291785,0,c20fa04,1570352331705634816,9,吉娃娃又来碰瓷了，挖吉利的人等于吉利底盘？
1281.15300,1,25,16777215,1714291742,0,c20fa04,1570351967220542720,9,为啥不能吹，换某界一键火化，车门打不开
1.15300,5,25,16646914,1714291409,0,82797ee3,1570349177622310656,9,下面有请：首位拥有两辆su7的车主！
728.26800,1,25,16777215,1714291311,0,425f4438,1570348356629438464,9,小米一系列操作下来极氪都快笑死了
1864.22100,1,25,16777215,1714291267,0,bb1de70d,1570347985794454784,9,潘子：这个我熟，两段刷紫我也上墙了
1774.77900,1,25,16777215,1714291012,0,84982589,1570345847932352768,9,突然撒娇好萌啊(≧▽≦)
14.51700,1,25,15138834,1714290746,0,dc52cf2,1570343611261086464,9,看着怎么像是故意的
44.76200,1,25,16777215,1714290647,0,6397dd9c,1570342780444892416,9,群   英   荟   萃
19.76500,1,25,16777215,1714290006,0,f8cefed1,1570337403430991360,9,这是忘转弯了吗
422.21100,1,25,16777215,1714289886,0,525257d8,1570336401428604672,9,压132跑被罚过
1287.00900,1,25,16777215,1714289471,0,c3a056ef,1570332921473413888,9,@问界M7
20.44700,1,25,16777215,1714289367,0,d6b5eed1,1570332045693971968,9,会不会开车1111111
134.17100,1,25,16777215,1714289330,0,2cecb47d,1570331737891268096,9,埋下伏笔
49.44600,1,25,16777215,1714289223,0,14c94cd4,1570330837390737920,9,太丢人了
149.21900,4,25,16777215,1714288612,0,8ecbe852,1570325713956281856,9,车钥匙落地也是撞车头
1254.18000,1,25,16777215,1714288377,0,33a8666a,1570323742499059968,9,大事故
2096.79400,1,25,16777215,1714288010,0,f7ef4d2c,1570320664886464512,9,啥车的刹车也不能一脚剁死
568.51000,1,25,16777215,1714287816,0,345858e6,1570319034049065472,9,完了，就这个一个操作，，
712.61400,1,25,16777215,1714287732,0,1fa7af95,1570318329699624960,9,给数据也叫米氏对比呗
1835.28700,1,25,16777215,1714287722,0,c3c8e98f,1570318247407155456,9,懂了，开车也要八该一反对
2429.63000,1,25,16777215,1714287663,0,9c49d7f9,1570317748024964608,9,amg权责
1422.68000,1,25,16777215,1714287537,0,e7e4c457,1570316696479107328,9,承认就好
1340.73400,1,25,16777215,1714287530,0,dd4e664,1570316636399902720,9,在部队学驾照的时候有幸用勇士烧胎起步练侧方位停车
1392.69500,1,25,16777215,1714287507,0,e7e4c457,1570316439905428480,9,女生自用99新
481.09300,1,25,16777215,1714287445,0,1fa7af95,1570315924332975360,9,很有公路电影的味道
1288.38100,1,25,16777215,1714287299,0,db14fa80,1570314696366768640,9,问界死了三个人门开不了
1299.59300,1,25,16777215,1714287237,0,9500518c,1570314177044887808,9,问界已经打不开门了啊
1292.75300,1,25,16777215,1714287224,0,9500518c,1570314070777697280,9,问界已经撞车了
1277.83300,1,25,16777215,1714287203,0,9500518c,1570313893166072576,9,问界已经出了撞车打不开车门的事件了
1010.92900,1,25,16777215,1714287049,0,8c8e6145,1570312598862217216,9,堂主：拒绝接受提示
192.10700,5,25,16646914,1714286911,0,9eeaf62a,1570311443113325056,9,《蓄谋已久》
860.50200,1,25,16777215,1714286889,0,8c8e6145,1570311258103073536,9,《够用》
184.21500,1,25,16777215,1714286721,0,e7e4c457,1570309851425705216,9,现在你又两台了
137.80900,1,25,16777215,1714286665,0,e7e4c457,1570309380807798272,9,对就是这一下，日子不太好。
746.40500,1,25,16777215,1714286471,0,c3c8e98f,1570307748065867264,9,天马的年卡我查着是1W2一年
363.28800,1,25,16777215,1714286355,0,8c8e6145,1570306782193120768,9,上一个是不是桑塔纳
533.95700,1,25,16777215,1714286210,0,c3c8e98f,1570305559755026176,9,以后电车普及率进一步提高就不好说了
546.66700,1,25,16777215,1714286197,0,2228ddbb,1570305457229564160,9,airbag:没事我会出手doge
476.93900,1,25,16777215,1714286129,0,c3c8e98f,1570304886762298112,9,禁止双弓
1405.13900,4,25,4351678,1714284238,0,11b8044b,1570289017444944640,9,up怎么越看越像雷佳音呢
863.35600,1,25,16777215,1714283764,0,541eae04,1570285043786458368,9,道理全懂
788.15900,1,25,16777215,1714283580,0,f179b810,1570283502354789376,9,你能去跟专业赛车去比，还不能说明问题吗？
642.50500,1,25,16777215,1714283471,0,d53b84c2,1570282582157834240,9,30w买超跑
729.77300,1,25,16777215,1714283419,0,fadf5ef6,1570282146948881664,9,Fc 推头？
1560.48400,1,25,16777215,1714283382,0,538bc645,1570281841460972800,9,小米投资了
1554.97200,1,25,16777215,1714283377,0,538bc645,1570281795683957760,9,总感觉
387.87500,1,25,16777215,1714283241,0,d53b84c2,1570280657207269632,9,外观设计的好
344.31500,1,25,16777215,1714283184,0,d53b84c2,1570280174627400448,9,虽然仿保时捷但比那个好看
296.35500,1,25,16777215,1714283117,0,d53b84c2,1570279613874273024,9,那可不是 好歹国产版保时捷 
1259.99300,1,25,16777215,1714283082,0,538bc645,1570279320599998208,9,刹车片坏了吧啊
1251.09100,1,25,16777215,1714283073,0,538bc645,1570279246075685376,9,？？？？
1222.79300,5,25,16646914,1714283064,0,a8e3c412,1570279171484494336,9,"你保护了什么"
1883.91000,1,25,16777215,1714283051,0,a69cf3c8,1570279065410388992,9,梭哈梭哈
1205.61100,1,25,16777215,1714283027,0,538bc645,1570278865266774784,9,？？？？？？
96.63400,1,25,16777215,1714282977,0,538bc645,1570278445953337344,9,这测试代价有点大
53.91800,1,25,16777215,1714282935,0,538bc645,1570278087810501888,9,有点牛逼，公关危机
16.68800,1,25,16777215,1714282898,0,538bc645,1570277775712317696,9,6666666666
1039.87300,1,25,16777215,1714282648,0,2ecd090a,1570275679743080704,9,最后一圈
860.47600,1,25,16777215,1714282548,0,725be6ba,1570274841678886656,9,啪啪啪
492.95700,1,25,16777215,1714282078,0,43ec9b55,1570270898513330432,9,要来叻
1401.33200,1,25,16777215,1714281987,0,47156b8e,1570270140602306816,9,还分析个集贸，你撞之前之前全分析完了
452.21000,1,25,16777215,1714281761,0,ff4e1d59,1570268244189833984,9,百分之20以下不扣分但是还是要罚款 什么合法超速 超一点都不合法
1313.99100,1,25,16777215,1714281408,0,591b7767,1570265280947808768,9,加一万
365.04200,1,25,16777215,1714281370,0,56fefef1,1570264957944148480,9,小米是最懂营销的
74.89600,4,25,16646914,1714280832,0,42d95d38,1570260452507098112,9,你是撞车了还是人没了？
673.67700,1,25,16777215,1714280641,0,9a5a3ec9,1570258848487671040,9,雷神
0.35000,1,25,16777215,1714280537,0,4fba8ac6,1570257975057467136,9,留意车窗，碰撞后是自动降低的，看到了吗问届m7
1419.19500,1,25,16777215,1714280435,0,aed8e60a,1570257120895902208,9,好家伙，直接一箭三雕
1.97400,1,25,16777215,1714280132,0,e1125048,1570254573820700416,9,今天问界M7着火车门打不开，车窗降不下来，特意过来看看su7
1059.00500,1,25,16777215,1714280075,0,aed8e60a,1570254099621276672,9,哥们，小米，是跑车？
1115.75200,1,25,16777215,1714279741,0,d64e554e,1570251295905255936,9,极氪和路特斯果然牛壁
1078.51100,1,25,16777215,1714279662,0,d64e554e,1570250630352985600,9,搞辆路特斯上赛道看看
826.24600,1,25,16777215,1714279364,0,d64e554e,1570248130413488128,9,你没开过极氪001，更别提极氪王了
802.56600,1,25,16777215,1714279303,0,d64e554e,1570247621098974208,9,一堆伏笔
195.74000,1,25,16777215,1714279244,0,f0ee9b46,1570247130021880320,9,《试驾后购买》
170.33300,1,25,16777215,1714279219,0,f0ee9b46,1570246917101913344,9,堂主，我也嘴角也压不住
158.62200,1,25,16777215,1714279207,0,f0ee9b46,1570246818888194560,9,《记住他的笑容》
112.82200,1,25,16777215,1714279161,0,f0ee9b46,1570246434388132864,9,节目效果很好，下次我还要
101.79800,1,25,16777215,1714279150,0,f0ee9b46,1570246341869864448,9,《提车了》
64.80000,1,25,16777215,1714279113,0,f0ee9b46,1570246031466557440,9,百万开头 4刷
78.40300,1,25,16777215,1714278798,0,c072f5ae,1570243384894140160,9,900w
6.04700,1,25,16777215,1714278796,0,bcddaa9,1570243371983804672,9,千万助攻
230.21400,1,25,15138834,1714278641,0,f14ce9b2,1570242068360897024,9,向我开炮！！！
1268.84100,1,25,16777215,1714278139,0,d617adc0,1570237862044207104,9,小米客服：刚培训完第一单生意就来了
826.52200,1,25,16777215,1714278075,0,93b3fa75,1570237325080848896,9,祭术好
1746.64200,1,25,16777215,1714277672,0,5bf83486,1570233938054702592,9,我二月份也炸了气囊
2184.17400,1,25,16777215,1714277667,0,13b94e71,1570233896715848704,9,刹车盘:别
1738.82300,1,25,16777215,1714277210,0,13b94e71,1570230063222739456,9,刹车磨损车机不会报吗？
523.93100,1,25,16777215,1714277035,0,cc21077,1570228597833216256,9,现在是12001条弹幕
1289.27900,1,25,16777215,1714276769,0,44b36058,1570226364055838464,9,你装散了看断不断电!
839.17900,1,25,16777215,1714276295,0,44b36058,1570222388157651712,9,保时泰呢?
688.53900,1,25,16777215,1714276132,0,44b36058,1570221022467182848,9,抚州临川那起撞车事故难道开的是小米su7?150码撞向对面3辆车
1289.67800,5,25,52480,1714275918,0,c0e132b5,1570219225384455424,9,说基础的，看看某界7，出事了什么安全系统都废了车门还打不开，疑似后排2人都是被活活烧死的。
